Alpha(deg),Beta(deg),Fx,Fy,Fz,Mx,My,Mz
-32.0,42.0,19.80313500465884,-110.34438315743108,610.3674200546651,164.18517591926084,-282.6554365210269,-59.895115449905774
-32.0,43.0,21.356515797776225,-114.15838289381664,600.9044935983675,160.22902698306063,-278.1478295615106,-60.5151081730065
-32.0,44.0,22.95478857661699,-117.7408437714545,590.2206902929373,156.32200570179106,-273.3016880320717,-60.97439067898454
-32.0,45.0,24.584385381453867,-120.99107948649508,578.7666296687853,152.26372553039215,-268.17008519442254,-61.36930858089971
-32.0,46.0,26.22807368301077,-123.88855764753366,566.6920020896497,147.86797360997542,-262.84452497638165,-61.74457859191051
-32.0,47.0,27.865270493009923,-126.44180615831927,554.1332690797868,142.94971552024015,-257.40089521078585,-62.15084571457789
-32.0,48.0,29.471160764525948,-128.67848062820613,541.2093727550648,137.34596362767564,-251.89575848124258,-62.62936715560751
-32.0,49.0,31.01629770626911,-130.6338357103881,528.0244378076702,130.93412587258973,-246.36776172643707,-63.19680099379917
-32.0,50.0,32.46729839899218,-132.34182476196634,514.6733704703768,123.64932207593623,-240.84134271285,-63.83508724999964
-32.0,51.0,33.78939388456893,-133.83069458176706,501.2468116581703,115.4935674886773,-235.32980809855994,-64.48935803734027
-32.0,52.0,34.95123661825144,-135.12156892619157,487.8333881638983,106.52789531766416,-229.8358743687965,-65.0743499194734
-32.0,53.0,35.95010611998053,-136.23030227915976,474.70882978926454,96.7969680105255,-224.39798825294534,-65.48860209877532
-32.0,54.0,36.739338951636206,-137.1753490627247,461.54572922195433,86.50014197588108,-218.88718366443152,-65.63092014072882
-32.0,55.0,37.35079294389031,-137.97524746410832,448.6206416805152,75.67517982874725,-213.30499104183738,-65.41958690198359
-32.0,56.0,37.80116524477971,-138.64879858180572,435.95317015417146,64.44482508253672,-207.57076805008035,-64.79725815683638
-32.0,57.0,38.10217874423015,-139.20338733705375,423.5579546057813,52.99519045239838,-201.57665132099126,-63.742415364765016
-32.0,58.0,38.26914119904978,-139.63801439431165,411.2294675943737,41.59087564590982,-195.18071931734332,-62.24679447203387
-32.0,59.0,38.29642977224773,-139.92299114805402,398.907495732537,30.525365629715097,-188.2510984340525,-60.347649444487615
-32.0,60.0,38.17550147056825,-140.01162612632504,386.455673514195,20.090327373870863,-180.67254676021156,-58.09421822810366
-32.0,61.0,37.89408980171668,-139.84481053176088,373.74939797767126,10.53453714291894,-172.37273582458303,-55.5489900610203
-32.0,62.0,37.44067512855349,-139.3651757863897,360.6870185176448,2.0428684323808914,-163.33655132582757,-52.78305335518162
-32.0,63.0,36.80918328390543,-138.53333196910165,347.1889875892159,-5.267182765984579,-153.6113674949048,-49.87117544526807
-32.0,64.0,35.99163515444247,-137.35397121032506,333.1731928165848,-11.331010351770622,-143.32517426807803,-46.87986536436959
-32.0,65.0,34.99935859603591,-135.87526441735446,318.5664187262229,-16.150059553294945,-132.65324805191582,-43.86776688389874
-32.0,66.0,33.87088827587435,-134.19240108560186,303.30368232288345,-19.79679970560724,-121.80128285056958,-40.880487432662456
-32.0,67.0,32.657859581070056,-132.43872255522552,287.3187691653326,-22.39606705827237,-110.9970152702322,-37.94637407513043
-32.0,68.0,31.40932296707776,-130.7488602928653,270.55125088355817,-24.09879793263617,-100.4597822645967,-35.08191867337455
-32.0,69.0,30.155708783729096,-129.21815676820927,252.95430942509745,-25.05262005898042,-90.37062190281674,-32.29693497623854
-32.0,70.0,28.9010189259634,-127.8774940158658,234.50750239428015,-25.3811814228425,-80.85250632686495,-29.60117425345192
-32.0,71.0,27.62794744475337,-126.69659293806114,215.23702506626776,-25.17964909281575,-71.96652858575442,-27.01373012653402
-32.0,72.0,26.30699543071005,-125.60169372453277,195.2331469690878,-24.51435100615701,-63.716139768383975,-24.5700681655044
-32.0,73.0,24.906500375439173,-124.50088236198263,174.65966938424995,-23.42306274075579,-56.05760183635555,-22.322814146850384
-32.0,74.0,23.402708036266237,-123.31093821712824,153.75282678858957,-21.917457308652303,-48.91682136187983,-20.33319597353145
-32.0,75.0,21.78852264806086,-121.9784192164268,132.80887944312192,-19.992133724029056,-42.21108455478973,-18.65386786573795
-32.0,76.0,20.079577105713298,-120.4908417647921,112.16271310207279,-17.646162643566413,-35.872497960210914,-17.30955167653276
-32.0,77.0,18.318712111925706,-118.87631080918455,92.16482279690868,-14.920248914602418,-29.86692582993304,-16.2827907275563
-32.0,78.0,16.569938214297455,-117.20051085918966,73.1465574747659,-11.929930928341964,-24.21452957056772,-15.504916319028018
-32.0,79.0,14.910335577531372,-115.5532175848429,55.39502229881035,-8.873066201838624,-18.989743673974328,-14.863614963189686
-32.0,80.0,13.417704889361588,-114.02802442400707,39.13543027779409,-5.9957056101533395,-14.30381165709425,-14.226066327914808
-32.0,81.0,12.156404437440234,-112.7024718845604,24.518254652130704,-3.540982788042753,-10.283026551558317,-13.46565030493798
-32.0,82.0,11.166283252623364,-111.62147083264499,11.615917533944248,-1.7007074261831439,-7.04772870655215,-12.487446662019739
-32.0,83.0,10.455925636718495,-110.78680124942318,0.4301631863550215,-0.5775188362874911,-4.694418761692814,-11.251366499899229
-32.0,84.0,10.000503420444911,-110.1507796296626,-9.066736872789452,-0.15627722842042605,-3.2902724518101265,-9.790474233202229
-32.0,85.0,9.748191972930142,-109.63636411269566,-17.01143641913061,-0.3277813331601594,-2.836808211827932,-8.207270431838523
-32.0,86.0,9.635910184252154,-109.14030377061141,-23.492287830836943,-0.9121785534742938,-3.321880969165264,-6.634603404274577
-32.0,87.0,9.606076390766493,-108.56886667768337,-28.6253794265954,-1.7290805848756716,-4.700456854006623,-5.193075184617816
-32.0,88.0,9.61660442024344,-107.8535919418924,-32.52402225786837,-2.630819497561228,-6.9101761738788126,-3.9649028118638334
-32.0,89.0,9.642104718623088,-106.95719737788608,-35.29591763742925,-3.5122011579844283,-9.877460709125993,-2.9925790159896013
-32.0,90.0,9.670318312686792,-105.87024794531389,-37.043165488166885,-4.3059957498134755,-13.522082643149407,-2.2882314587118704
-31.0,0.0,-32.300502309383724,0.14933832777718004,565.637810161187,-2.4474009452508847,-249.21359793335196,0.15223070359303456
-31.0,1.0,-32.33500217321808,-1.3123508487790743,565.847849866838,3.4756470803695754,-249.17645209296876,-0.749761385487674
-31.0,2.0,-32.257283578611705,-2.8042318101372246,566.0850868900543,9.969548802478826,-249.1095868358029,-1.7697338130815552
-31.0,3.0,-32.070115983256045,-4.321646367919462,566.2699238652108,17.064167854921198,-249.01731315836557,-2.86890021357872
-31.0,4.0,-31.759119291093363,-5.823728175331115,566.464707101564,24.67761920739158,-248.96163973960822,-4.0620197615454385
-31.0,5.0,-31.386900198837264,-7.289111020647465,566.7202747162273,32.888622583111406,-248.91554298205367,-5.3021368318131055
-31.0,6.0,-30.900107310553487,-8.753247405836673,566.9320578078298,41.47008447429165,-248.83122659364048,-6.558437753287045
-31.0,7.0,-30.407649831006015,-10.227690812871767,567.2455041693016,50.668434549621836,-248.81529057332384,-7.886612471761028
-31.0,8.0,-29.743007917256495,-11.770417960118309,567.7566463178886,60.01982521888943,-248.92423124008283,-9.176111515078553
-31.0,9.0,-29.026371584260016,-13.372237459949593,568.5744784419971,69.40124845801269,-249.21380731074942,-10.552152029901457
-31.0,10.0,-28.185877006476243,-15.146841420297779,569.5254702098587,78.87682874046837,-249.7028696647786,-11.886758710581034
-31.0,11.0,-27.19734727049802,-17.085157270503984,571.1003938473849,88.25886346038293,-250.50286495904328,-13.249994798843085
-31.0,12.0,-26.180748908897705,-19.16914220810726,572.7683906225982,97.52851025325067,-251.34096439879357,-14.588383955320012
-31.0,13.0,-24.957041300920075,-21.275995243610648,575.3340355206403,106.57188715848764,-252.33000394258448,-15.99508716308695
-31.0,14.0,-23.686443646266067,-23.687653430525938,578.2178215132288,115.44643329077385,-253.7618050686306,-17.314993020781724
-31.0,15.0,-22.318964151930864,-26.27904350161542,581.5809412701404,124.05188435892958,-255.42277088001237,-18.631585600929068
-31.0,16.0,-20.787563877747836,-29.062229153337707,585.3086782275886,132.27837876876438,-257.2418970405408,-19.965406842455206
-31.0,17.0,-19.21366376054969,-31.830325606230662,589.3695846325006,140.30961590113313,-259.09916205467897,-21.395884683086624
-31.0,18.0,-17.570005553392775,-34.76617087944337,593.5142406652518,148.0925823832159,-261.1888062908583,-22.823631347072038
-31.0,19.0,-15.883335262532245,-37.60204256488687,597.872713989881,155.66700532729692,-263.31356217632924,-24.36557117662773
-31.0,20.0,-14.108560213010493,-40.49563791111343,602.0567234498143,163.0350273540949,-265.653380330325,-25.9455760385652
-31.0,21.0,-12.278043807353265,-43.310674427537094,606.1063826726286,170.15312396228535,-268.1020340217057,-27.631349059280623
-31.0,22.0,-10.399758617503414,-46.045956989650726,609.9745657970283,176.91947182338123,-270.6612654689203,-29.44718567994314
-31.0,23.0,-8.327569805504496,-48.66534504174545,614.0347600106255,183.09725908672078,-273.2855027791986,-31.445255782090072
-31.0,24.0,-6.402459544417067,-51.33209011736863,617.476863956293,188.69462795101737,-276.05351769629095,-33.55236410996703
-31.0,25.0,-4.497344257455239,-54.01734202269243,620.6704924965544,193.4634847010556,-278.87582954575856,-35.763442631593705
-31.0,26.0,-2.586787058026971,-56.61446523460092,623.6644909036002,197.18992781130112,-281.5309841418357,-38.06873259916711
-31.0,27.0,-0.6698462806487075,-59.270582473610794,626.5993545257993,199.866513085222,-284.1906286933325,-40.35172442111526
-31.0,28.0,0.9916381164710473,-62.05048924849657,628.7194331476367,201.5838300024572,-286.59748488609773,-42.4991099797727
-31.0,29.0,2.520389335766257,-64.7903714446953,630.494022230877,202.3026369951531,-288.56452325462584,-44.56259658958551
-31.0,30.0,3.884181292710009,-67.64818032466556,631.8148054265172,202.14158533086535,-290.37863347057987,-46.450597261780295
-31.0,31.0,5.1069307633041205,-70.55073890195317,632.7007990679738,201.16762714947308,-291.8150753849905,-48.18553488140391
-31.0,32.0,6.257547416976736,-73.4515304227766,633.2507050559592,199.45005986898857,-292.77010685601334,-49.783355899494445
-31.0,33.0,7.285905820841341,-76.49773348775598,633.1582464958761,197.05408421863447,-293.39010489536327,-51.19704818483447
-31.0,34.0,8.275521472881971,-79.65670275491522,632.4791335792972,194.0355120336564,-293.5883850191534,-52.4567372322281
-31.0,35.0,9.332201253684957,-82.94086951564027,631.4449667259224,190.53500388490266,-293.4297370023382,-53.57529149666826
-31.0,36.0,10.365524740876756,-86.41199219304085,629.3036357320243,186.51407289869056,-292.7366413770326,-54.58025561243769
-31.0,37.0,11.520721084154335,-90.00405459474449,626.4735930118532,182.13984023443044,-291.4478749519029,-55.54509541632399
-31.0,38.0,12.720511734681624,-93.83083146148736,622.4429235489212,177.58086401905467,-289.75397355836276,-56.38445722859801
-31.0,39.0,14.025102287561346,-97.79867538663366,617.3353967964143,172.94431689472117,-287.5229143122752,-57.16005222595984
-31.0,40.0,15.435886236480618,-101.8499122889858,611.1100651680988,168.33578737898753,-284.7496448075578,-57.87174995022458
-31.0,41.0,17.010930405953115,-105.832732407253,604.37990992025,163.82038790541574,-281.59989102539663,-58.54039482446311
-31.0,42.0,18.608611357206573,-109.75486978620954,596.2779513491342,159.38059738371547,-277.7728681792783,-59.178184141077516
-31.0,43.0,20.27617574627266,-113.54812097990352,586.8885738701345,155.04838241577912,-273.5795599677716,-59.67261901779855
-31.0,44.0,21.996918443507784,-117.08622542779624,576.6556538080099,150.6805086416839,-269.0580716251652,-60.10939692392072
-31.0,45.0,23.751682375545723,-120.3172322435858,565.7238608846147,146.131783242556,-264.29786228977963,-60.51545997506894
-31.0,46.0,25.520227468195188,-123.21853169937273,554.2341284258813,141.2393424599358,-259.3790203731316,-60.92678478536293
-31.0,47.0,27.280811770678017,-125.79270509088963,542.3091737189695,135.84753120858323,-254.36206627384925,-61.37985711726443
-31.0,48.0,29.00934247892987,-128.06013468096916,530.0516526505476,129.82100010885944,-249.28676087281298,-61.89983564241991
-31.0,49.0,30.678123278837244,-130.05009109656487,517.5499505481888,123.05632509779757,-244.17672416866895,-62.48907099127579
-31.0,50.0,32.25469643764467,-131.7932904085689,504.8851709581128,115.49898286695846,-239.04505531371572,-63.11958497959213
-31.0,51.0,33.70253406593661,-133.3178378112022,492.13587808666404,107.15605933281645,-233.89756965608646,-63.73181567973885
-31.0,52.0,34.98539215584811,-134.6470647086057,479.37807247375787,98.08966647291726,-228.73112489892836,-64.24065203915015
-31.0,53.0,36.09440302939901,-135.80053067022573,466.8849044818093,88.3386116671228,-223.58129176910694,-64.54868323430644
-31.0,54.0,36.9736762717186,-136.7992627096276,454.2851611499606,78.1070874964666,-218.30245963053488,-64.56289314842459
-31.0,55.0,37.65072760791103,-137.6637225357722,441.85138950242765,67.42495379883349,-212.89113663106102,-64.21239777705625
-31.0,56.0,38.13333649282774,-138.40845255482574,429.6644481719686,56.40858108199357,-207.26591742449602,-63.458879989898996
-31.0,57.0,38.44558260194713,-139.04725126306369,417.5198704927609,45.24941247699695,-201.30261057317904,-62.26740278944015
-31.0,58.0,38.59015102846002,-139.5644064462334,405.42415089673096,34.18925806671042,-194.87953618745235,-60.65970496422307
-31.0,59.0,38.5694015523008,-139.9279860504116,393.2612921719583,23.51420705468399,-187.8696726546373,-58.67348361916025
-31.0,60.0,38.38023276505434,-140.08747120935848,380.90531095781216,13.509936233399392,-180.16852527746732,-56.366136411242245
-31.0,61.0,38.01701477920323,-139.98222767494514,368.24275491227064,4.420215977845231,-171.7162715157759,-53.807806022270306
-31.0,62.0,37.47567276559778,-139.55524065132505,355.1862029002531,-3.580367342996249,-162.51318565618232,-51.07429261196427
-31.0,63.0,36.758209603015445,-138.76877160796533,341.6717704944732,-10.388176713840092,-152.62298096108978,-48.23974878794506
-31.0,64.0,35.87093147701532,-137.6246106141653,327.639686379758,-15.957430925143544,-142.17837227003668,-45.36646938448449
-31.0,65.0,34.82566078173698,-136.17826119132462,313.0200167429848,-20.294248893178796,-131.376209460505,-42.4973532938248
-31.0,66.0,33.6619533940908,-134.52475498613185,297.7569346003735,-23.47418592880237,-120.42850334710296,-39.6626797304217
-31.0,67.0,32.428482179054825,-132.79357524757438,281.7928076197508,-25.6202497628028,-109.56256143223187,-36.87620236440338
-31.0,68.0,31.170340401313123,-131.11405357539084,265.07371653565417,-26.8803164385377,-98.99473765461968,-34.14184868079734
-31.0,69.0,29.91605275984095,-129.5771946635854,247.5588651895862,-27.401720211206147,-88.90328019852333,-31.46166596402192
-31.0,70.0,28.670565551888934,-128.2128420327412,229.2347556513589,-27.313427648395862,-79.40949787835368,-28.844563358100363
-31.0,71.0,27.417112338699575,-126.9927107497506,210.13376421466972,-26.720640748263826,-70.57153009389322,-26.3154014899466
-31.0,72.0,26.12482779598359,-125.84709948255428,190.35001294806787,-25.70317273879484,-62.38820880660878,-23.91978629662068
-31.0,73.0,24.75902810875222,-124.6888138815814,170.04718167535222,-24.31303216538556,-54.81083889659313,-21.720561637309796
-31.0,74.0,23.292462234809854,-123.43903439892375,149.456814477413,-22.572802594330494,-47.761314845847615,-19.785214142338603
-31.0,75.0,21.71785028565933,-122.04645621123953,128.8716509379776,-20.483685414695803,-41.15042320215296,-18.168863559122798
-31.0,76.0,20.048428536803723,-120.50260364129308,108.61618452318588,-18.041025756668546,-34.907990825115554,-16.894460306149725
-31.0,77.0,18.321050007577252,-118.84117129530081,89.02275780283722,-15.272076833463464,-29.001764054876183,-15.94070840299015
-31.0,78.0,16.596224823064865,-117.13064433686304,70.40664250833774,-12.277796599578306,-23.45202263510073,-15.235184133973588
-31.0,79.0,14.950297289600085,-115.46131805239474,53.0418121786774,-9.24187097399,-18.33285273053422,-14.661237470334317
-31.0,80.0,13.460914825389713,-113.9261716187097,37.14325918451601,-6.393977550868769,-13.754019075347166,-14.082681102216846
-31.0,81.0,12.192900993031197,-112.60113484692712,22.85592223840105,-3.9618909249317813,-9.839019593689331,-13.371656090052722
-31.0,82.0,11.187201357197791,-111.52390146912425,10.288762469798563,-2.1199400114123534,-6.716678144660729,-12.434392359818602
-31.0,83.0,10.45403970589269,-110.70137107730852,-0.6218634434691748,-0.9765751044960435,-4.457720020644657,-11.235010218155104
-31.0,84.0,9.970679513746868,-110.081951207519,-9.894237239960367,-0.5161250202356826,-3.128106441704772,-9.809700721536244
-31.0,85.0,9.68769129735543,-109.58059686776711,-17.615154660451807,-0.6277865298648895,-2.7428835137843834,-8.261131912685558
-31.0,86.0,9.543812751701722,-109.0955704689194,-23.893140447200558,-1.1438857191441996,-3.2819332330470066,-6.722070985990645
-31.0,87.0,9.484155468466643,-108.53257991299947,-28.843518991267487,-1.8932581716217367,-4.700036347125634,-5.31071583974741
-31.0,88.0,9.471343385137205,-107.82275736197185,-32.578427714167276,-2.737095822174179,-6.935692153450138,-4.104005984478596
-31.0,89.0,9.484161137917383,-106.92830857392119,-35.20458521867309,-3.575357868673854,-9.916408468742938,-3.140619956421742
-31.0,90.0,9.512712693060237,-105.83970373738119,-36.823313463143975,-4.3423047948576645,-13.562978765864923,-2.431395981445286
-30.0,0.0,-33.26104005888973,0.17854342282070423,554.470283760609,-2.792803769397407,-244.1633383470656,0.008651571622338136
-30.0,1.0,-33.29806665598592,-1.2997844056399677,554.9957869584409,2.999519693092165,-244.337575694246,-0.9250875741035116
-30.0,2.0,-33.212504638096455,-2.8108606555656257,555.6041721320213,9.367099256196518,-244.51249033014864,-1.9790634748300096
-30.0,3.0,-33.00946574021351,-4.351647472471884,556.2161486176726,16.34729007381048,-244.69002658121354,-3.115149024918418
-30.0,4.0,-32.677556073732596,-5.883566022854323,556.8774988752938,23.873696499276722,-244.9199777277567,-4.348091439879403
-30.0,5.0,-32.22477195048056,-7.402941144909116,557.7296191907116,32.031746219948964,-245.2388010018334,-5.601519600365761
-30.0,6.0,-31.743786444258138,-8.943439386985313,558.3574684739098,40.78865665178981,-245.47881698489246,-6.928150928552307
-30.0,7.0,-31.204761959559985,-10.472381868860403,558.9500184593588,49.769613555072645,-245.65914435662344,-8.290184655800937
-30.0,8.0,-30.574944689276254,-12.041368244098871,559.8595089366002,59.25884003344882,-245.91849198351778,-9.661835956823527
-30.0,9.0,-29.827595037869525,-13.775980161946492,560.756162377767,68.84204245928653,-246.38753866191257,-11.037270527463251
-30.0,10.0,-28.96818298073075,-15.598848723578234,562.3292003619406,78.33794746915022,-247.0833094219161,-12.497624581411124
-30.0,11.0,-28.06678205883256,-17.61114141551124,563.6266148092888,87.877617706515,-247.74243448359178,-13.8890856140768
-30.0,12.0,-27.02560314156355,-19.764852918707703,565.4482608221665,97.31697624403085,-248.6804256968299,-15.285874789515015
-30.0,13.0,-25.812248169329255,-22.029864007080608,567.6319095269138,106.57978603589565,-249.65531073926337,-16.689665678772894
-30.0,14.0,-24.577668599809858,-24.458700533128884,570.4732852963003,115.48682736620927,-250.9120001509008,-18.125179929306782
-30.0,15.0,-23.192105046070104,-27.163564674776882,573.5489417455103,124.13076686635576,-252.46621919599698,-19.499900580768198
-30.0,16.0,-21.740284529688264,-29.981940899802076,576.6637117151702,132.47832494752103,-254.0269894446604,-20.898247892154018
-30.0,17.0,-20.198251608833374,-32.80881193615899,580.1216123492867,140.52694462162458,-255.6716239393318,-22.386208857330153
-30.0,18.0,-18.585159775172695,-35.783431463884476,583.5812216536991,148.27093528080735,-257.5360267694033,-23.869420704898378
-30.0,19.0,-16.927024945469185,-38.638965791076984,587.1931496339125,155.74143662652367,-259.4363908326996,-25.462270080694022
-30.0,20.0,-15.180630048735757,-41.52681309987428,590.6008376256627,162.93627801074646,-261.55368739673247,-27.08865122419508
-30.0,21.0,-13.37758550749133,-44.31413478626881,593.8747252513948,169.81438244614014,-263.7907991246147,-28.81148820767019
-30.0,22.0,-11.369818780970945,-46.94237019943536,597.3903013165698,176.195496694666,-266.110599683924,-30.683420256269873
-30.0,23.0,-9.481420229879571,-49.56329601665947,600.3828144952511,182.12053504151038,-268.60980560921377,-32.64865447014502
-30.0,24.0,-7.578640921105652,-52.15959485636759,603.2501531223838,187.34991034183707,-271.22783471964186,-34.7310382861115
-30.0,25.0,-5.695728060890714,-54.76812982739873,605.9691282976287,191.75212653016817,-273.9196837171999,-36.88710135193472
-30.0,26.0,-3.814450913323255,-57.289529327369564,608.592929808953,195.14346946663898,-276.474403456663,-39.102800870898484
-30.0,27.0,-1.9344060840990371,-59.86860582666287,611.2202918371127,197.52889011561126,-279.0349465959169,-41.26366078244582
-30.0,28.0,-0.31178408652255296,-62.56809943254902,613.1036330895871,199.00389152269116,-281.34764114192234,-43.264521973942074
-30.0,29.0,1.173897624796564,-65.22922559559971,614.679633037776,199.5376123221075,-283.221450362751,-45.167024281998245
-30.0,30.0,2.49011744775844,-68.00695767159316,615.8194366753012,199.2437104283747,-284.9272707953247,-46.893584618254636
-30.0,31.0,3.6638178980862435,-70.83191362420166,616.5337492516431,198.17938907924892,-286.2476629567537,-48.47600036599944
-30.0,32.0,4.767222686144153,-73.66035206432504,616.9168092277981,196.39911220096525,-287.0893495333103,-49.93647267235691
-30.0,33.0,5.818699919382366,-76.61876597469347,616.9812096147681,194.0165388062099,-287.67887454637196,-51.22937143925547
-30.0,34.0,6.780176937485469,-79.70964553908239,616.1586011064785,190.94264632882465,-287.7925719736443,-52.38799667930453
-30.0,35.0,7.760959272263478,-82.9430221368206,614.6896240393365,187.30628884019296,-287.50405906144334,-53.42082418299216
-30.0,36.0,8.850763040778515,-86.28285957905148,612.683940707491,183.1757618603823,-286.68957911305046,-54.39575873368479
-30.0,37.0,9.984713352233651,-89.86094837104429,609.6413601438617,178.69714318654647,-285.5418435378557,-55.22755906539339
-30.0,38.0,11.232663859322807,-93.60891253193287,605.6693228416723,173.97005308859144,-283.92671325796783,-55.981657346017414
-30.0,39.0,12.6051607951579,-97.49418379549773,600.6993120392799,169.109688386563,-281.82571420765,-56.666192115251185
-30.0,40.0,14.167779401221816,-101.38635089724062,595.3176182567997,164.20991391882617,-279.386217535722,-57.310133196236656
-30.0,41.0,15.777330592585734,-105.35945727362751,588.2814354899765,159.34092841190443,-276.32126861222076,-57.85897531683007
-30.0,42.0,17.485351449739873,-109.2050330319142,580.5791140823018,154.47779826651865,-272.77655854653483,-58.41300166359626
-30.0,43.0,19.265707794680143,-112.93635796980374,571.6559942486336,149.66818283236273,-268.90711539385177,-58.836526824103565
-30.0,44.0,21.095295601891856,-116.43097608591557,561.952336059559,144.78826265090777,-264.74131373529843,-59.22041084929026
-30.0,45.0,22.94875688327759,-119.63852002201489,551.6017104760584,139.7185731663152,-260.35877180527154,-59.59135082010827
-30.0,46.0,24.80129759528727,-122.53462122866024,540.733037956355,134.3260180052844,-255.82871086932556,-59.9803166326822
-30.0,47.0,26.62905505008459,-125.11722061394036,529.4545917434301,128.48656686293532,-251.1986509153143,-60.41523634323274
-30.0,48.0,28.40878722282879,-127.40113214812996,517.8549466144085,122.09076921767092,-246.49590598300176,-60.9113405599534
-30.0,49.0,30.116510455239368,-129.4111428922871,506.0102472875311,115.05013547020994,-241.73382742711905,-61.46233473286043
-30.0,50.0,31.72498505684549,-131.17581454670258,493.99124735527533,107.31371197037535,-236.91790387835005,-62.0350358589558
-30.0,51.0,33.23422427476656,-132.71574338162137,482.24294172885635,98.89093121505815,-232.1168429904693,-62.58204178846971
-30.0,52.0,34.5435194947071,-134.07448160601143,470.04349930649374,89.82109484946554,-227.18357973645246,-62.99456957754254
-30.0,53.0,35.65912804492167,-135.27166532969534,457.788678220924,80.12947343888513,-222.17255389805442,-63.18665938807732
-30.0,54.0,36.57478613081714,-136.31848762582177,445.69882784733716,70.03226716685106,-217.0403712152327,-63.09452095232706
-30.0,55.0,37.27871792306003,-137.23884692946035,433.8086498895465,59.5496684731872,-211.72842872193277,-62.65249674759812
-30.0,56.0,37.79199594410658,-138.0590885639398,421.8966201460059,48.818034897193584,-206.13109135645234,-61.79685122505953
-30.0,57.0,38.115807207478966,-138.7764143902923,410.039920020115,38.01067088774392,-200.14657906911327,-60.5282647869203
-30.0,58.0,38.25723521662655,-139.37459366454823,398.1616829807651,27.363102617902218,-193.65429466911866,-58.86373398648422
-30.0,59.0,38.21963349175827,-139.81672431466032,386.15974071652124,17.145889855796597,-186.53833415387703,-56.8465664086741
-30.0,60.0,38.00319403233941,-140.04881111209212,373.9236422003851,7.6295560184422175,-178.7069993158719,-54.54038651069682
-30.0,61.0,37.607432268589555,-140.00899695466583,361.3552371099195,-0.9562687962302142,-170.11454621289568,-52.02098212447522
-30.0,62.0,37.03475318379251,-139.64101519216263,348.38275083168287,-8.452751090302458,-160.77755793871174,-49.366995611711005
-30.0,63.0,36.29401133717297,-138.90928211013363,334.95454229894614,-14.770575195773212,-150.77508019822002,-46.65019949051448
-30.0,64.0,35.40131271907654,-137.8148421402334,321.02357747416056,-19.877908758132484,-140.24477924640684,-43.92614881295757
-30.0,65.0,34.36944067920438,-136.41634244160798,306.52107701757814,-23.783908522318345,-129.3920687439073,-41.22332530855741
-30.0,66.0,33.232749265236535,-134.8089826426181,291.38896374713374,-26.55833464555893,-118.4322435526696,-38.55549011212688
-30.0,67.0,32.03302540208962,-133.11613912953652,275.5700802290264,-28.315006252496172,-107.585884996128,-35.922439100083686
-30.0,68.0,30.80798067665868,-131.4596885245652,259.0109972698216,-29.19259185679826,-97.06081724901829,-33.31735420872189
-30.0,69.0,29.582303412857623,-129.92540234263456,241.67329249089508,-29.334882451315615,-87.02932564766928,-30.736812389794277
-30.0,70.0,28.3614906189405,-128.54265624316395,223.54870190852557,-28.875407501928184,-77.61044952810806,-28.190704153562045
-30.0,71.0,27.13068142626189,-127.28609252275804,204.6761428717971,-27.929888313207968,-68.86086644433229,-25.710672400605308
-30.0,72.0,25.85917221493106,-126.09080066794276,185.15548934223784,-26.59232813186407,-60.776244695634574,-23.353009012922577
-30.0,73.0,24.513179431255512,-124.8725465794626,165.15843067591874,-24.93323342456261,-53.299277139212016,-21.193013739478403
-30.0,74.0,23.064777076001953,-123.55623963939313,144.91829718823783,-22.990526808608095,-46.34619386571407,-19.30642572528401
-30.0,75.0,21.502320383183022,-122.0990350003915,124.71501788954825,-20.767972096200026,-39.83387159306261,-17.74744820790185
-30.0,76.0,19.840243939881724,-120.49829273436679,104.86111247609523,-18.258969869628885,-33.698090591363474,-16.533966352094918
-30.0,77.0,18.119227113566577,-118.79102793173021,85.67704736064036,-15.485866424140655,-27.911751069569295,-15.638498783463792
-30.0,78.0,16.402095077964745,-117.0474881414211,67.46584676887038,-12.537094842610546,-22.496731875315298,-14.984484125058602
-30.0,79.0,14.765044364582966,-115.3582249593749,50.49090915257645,-9.575357957365506,-17.52314394424479,-14.454684142426311
-30.0,80.0,13.284594960628558,-113.80956492792745,35.006104262256414,-6.800295696780432,-13.10985460365559,-13.9135352152421
-30.0,81.0,12.02411836985497,-112.48621976590199,21.06673244400471,-4.4346241155614115,-9.346048095833385,-13.236949645895233
-30.0,82.0,11.02247932453619,-111.42281342923032,8.781778663589904,-2.6366119610763765,-6.353389209344189,-12.337409553635673
-30.0,83.0,10.288015223741732,-110.61399209745277,-1.8429155517656524,-1.49242282457095,-4.217362050939805,-11.186191420944187
-30.0,84.0,9.798705167721051,-110.00879744424758,-10.854486439732543,-0.9914235260877984,-2.9893098687518087,-9.82187424339605
-30.0,85.0,9.509391931884833,-109.52053839784409,-18.337665409659223,-1.0348461631014045,-2.6836562320749833,-8.33956486315988
-30.0,86.0,9.364721973277872,-109.04682221563287,-24.398904259652387,-1.4717624131435967,-3.282089572316732,-6.860112956210551
-30.0,87.0,9.313535827290522,-108.49286590498056,-29.1521563053434,-2.1450159519805028,-4.74156451605556,-5.492595992364641
-30.0,88.0,9.318205216292403,-107.78891630400871,-32.70945786471299,-2.923401364604413,-7.002143673017728,-4.311179814820399
