Alpha(deg),Beta(deg),Fx,Fy,Fz,Mx,My,Mz
-72.0,16.0,72.64003362775118,-11.731323489720964,880.6444587110414,170.74064048089872,-297.9540586714683,-12.046356909757144
-72.0,17.0,72.22888160587863,-14.089421212317419,878.8024335194136,178.21275714765451,-300.13554166670406,-13.040130967608327
-72.0,18.0,71.77349723628333,-16.687104068659686,876.7682779247372,185.54046274396757,-302.377470271905,-14.079738834960477
-72.0,19.0,71.30106462302402,-19.456586498810204,874.7156401976695,192.90301222758296,-304.7020007683198,-15.182300261334621
-72.0,20.0,70.84461456529753,-22.33191154489137,872.839007492733,200.47145117628128,-307.1302964544372,-16.381600108632462
-72.0,21.0,70.4394520377515,-25.257061987022126,871.3327791701372,208.38575009976876,-309.6787448807897,-17.724421604221
-72.0,22.0,70.11863923080611,-28.18927748825849,870.3660678885262,216.73187484081944,-312.35487488176085,-19.25841536724188
-72.0,23.0,69.90798120761946,-31.098274786465474,870.0553475414164,225.52090987609876,-315.1535531349677,-21.01297966047989
-72.0,24.0,69.82146117790542,-33.964469430085096,870.439751738722,234.67399738313074,-318.0543570285834,-22.979005648336553
-72.0,25.0,69.85833322877914,-36.778027340945805,871.4658805050141,244.0197175182426,-321.021224397974,-25.096876497598043
-72.0,26.0,70.00267461447967,-39.53918057608269,872.9867242051049,253.30865421390757,-324.0051946435251,-27.259976424688787
-72.0,27.0,70.22537425190076,-42.26086020345414,874.7736141808878,262.2420972579564,-326.950123857399,-29.33344723688055
-72.0,28.0,70.48840454835076,-44.97116066404603,876.5385646636976,270.51045353949036,-329.79767617299126,-31.182825825235767
-72.0,29.0,70.75149787702351,-47.709414417621694,877.9662906319373,277.84063845511713,-332.48541183171875,-32.706854957175956
-72.0,30.0,70.98004890945663,-50.52222845741029,878.7512741792625,284.04682043477175,-334.9419165391386,-33.87262803310159
-72.0,31.0,71.15164620606873,-53.46269012950544,878.6317726065289,289.0707871364653,-337.0847689080846,-34.74206257772547
-72.0,32.0,71.25782505468632,-56.58290956586529,877.4095376959998,292.9838746427029,-338.8246744834382,-35.46125868226807
-72.0,33.0,71.30180102625631,-59.92140509824583,874.957216936859,295.9581818727335,-340.074578169657,-36.220500616600496
-72.0,34.0,71.29547690863686,-63.493423905243304,871.2223101867007,298.2313581930907,-340.7602119791626,-37.212001512268095
-72.0,35.0,71.25709030980681,-67.28659743897002,866.2289280029939,300.0637290516604,-340.8304866631763,-38.59344889324695
-72.0,36.0,71.20966422196747,-71.26327893214257,860.0757522508663,301.6807329069219,-340.2665630533068,-40.460123862802135
-72.0,37.0,71.1796011569292,-75.36625762576399,852.9284600506261,303.2134076004219,-339.0875372355017,-42.82665909759848
-72.0,38.0,71.1942802437189,-79.52355303113653,845.0042801826332,304.6684960587398,-337.34979679183897,-45.622140356472265
-72.0,39.0,71.27794852413078,-83.6519972207434,836.548024769633,305.9420068699374,-335.1387028188368,-48.701065129202235
-72.0,40.0,71.44602289365281,-87.6617513527189,827.8026924995373,306.85638985312005,-332.55439241966246,-51.86508079748591
-72.0,41.0,71.69826996877583,-91.4631375383493,818.9779002244518,307.20310208052297,-329.69426673395685,-54.89190079309914
-72.0,42.0,72.01188622338303,-94.97601763808456,810.2187896829639,306.7844464513457,-326.6345711981272,-57.57161315761979
-72.0,43.0,72.33983384064899,-98.13954066443443,801.5872055692757,305.44613301731545,-323.41866572201707,-59.743223397152434
-72.0,44.0,72.61727678908557,-100.92108572464244,793.0622344796742,303.09572255592315,-320.05657526027585,-61.32400469851592
-72.0,45.0,72.77046452692804,-103.32583568659875,784.5494444850516,299.71445934333633,-316.5297794068465,-62.3314886840578
-72.0,46.0,72.7263389704394,-105.40013337580402,775.8976193006429,295.36477305803265,-312.80025294691757,-62.88690537652782
-72.0,47.0,72.42290877147141,-107.22234806845421,766.9235192435966,290.1965258457032,-308.82390569805364,-63.193879458951734
-72.0,48.0,71.81947028023046,-108.88263812282209,757.4415460332151,284.4540282858164,-304.5663531326276,-63.49816666052618
-72.0,49.0,70.90158123746737,-110.46330216175821,747.2918175306797,278.44654257166314,-300.0148589256844,-64.0302734024366
-72.0,50.0,69.6776200302921,-112.0292397486854,736.3610370181897,272.45745498269423,-295.18156691182804,-64.93847162271115
-72.0,51.0,68.17261061417324,-113.62107228916321,724.5948163085885,266.65937158252103,-290.10033015976774,-66.24640916806217
-72.0,52.0,66.4224334865615,-115.25778128722399,711.9993016706559,261.0716890042498,-284.8181504201465,-67.85848006187732
-72.0,53.0,64.46892953297751,-116.94584007292941,698.6316025308294,255.56281204294532,-279.38219077584324,-69.60395883741123
-72.0,54.0,62.356140038026695,-118.68099056948024,684.5811739928008,249.88989409596422,-273.8247240281838,-71.29238429096384
-72.0,55.0,60.12777329202744,-120.4414016511327,669.9454972017232,243.76621661758756,-268.1486186220311,-72.76151533114208
-72.0,56.0,57.82578646280217,-122.18091921547511,654.804340067393,236.9397369723459,-262.3160009121217,-73.91297588622164
-72.0,57.0,55.489807544503286,-123.82722231422713,639.1982687882702,229.26223963535293,-256.24388252907306,-74.73065718705237
-72.0,58.0,53.157013934572916,-125.28924802455035,623.117667484353,220.7260238900948,-249.8111317298637,-75.26827812413237
-72.0,59.0,50.86197408416348,-126.47573783881461,606.5047784465571,211.4595629097905,-242.87680158339714,-75.6093267891213
-72.0,60.0,48.63585823640713,-127.31777300185782,589.2657559970493,201.69567078195445,-235.30395580986453,-75.8276845549959
-72.0,61.0,46.50461852298188,-127.78246432784627,571.2881947276949,191.72644996408744,-226.98266407449387,-75.96711491256129
-72.0,62.0,44.48647273316149,-127.87512866572095,552.4600738256682,181.85231629423544,-217.84836466323154,-76.03548991446073
-72.0,63.0,42.58980066109092,-127.63622852494467,532.6850631173098,172.3363273131415,-207.8930292679434,-76.00374561471126
-72.0,64.0,40.81252120991807,-127.13368755989632,511.8901675278646,163.37973273565888,-197.1675264813004,-75.80831700511908
-72.0,65.0,39.14323397549691,-126.45217826547861,490.028193343706,155.11557509835265,-185.7763258907792,-75.3590477775384
-72.0,66.0,37.56386533992116,-125.68208353483126,467.08021582840456,147.6076798588594,-173.86714780827185,-74.55336137767443
-72.0,67.0,36.05343683695149,-124.90850218595006,443.0599407049003,140.85056325946005,-161.61748182931655,-73.29600369284107
-72.0,68.0,34.592288207079754,-124.19893223153092,418.01897894986564,134.7717537203997,-149.21938139387527,-71.52083080323771
-72.0,69.0,33.1654182778415,-123.59077138215082,392.05192217299407,129.2384827132083,-136.86413847357173,-69.20842004165962
-72.0,70.0,31.763540763774508,-123.0843280828009,365.3008195066999,124.06911106885539,-124.72860259148075,-66.39253829596063
-72.0,71.0,30.382061442962534,-122.6451672374167,337.9568953770024,119.04951473863484,-112.96433075232395,-63.152866449144426
-72.0,72.0,29.019364602087048,-122.2153001675693,310.2564724570756,113.95418510698715,-101.69026774593343,-59.596515892933915
-72.0,73.0,27.675389415007096,-121.7293785766893,282.4696594434736,108.56999184468131,-90.98969560467813,-55.83467935414307
-72.0,74.0,26.350844980623112,-121.12989094065244,254.88222877331,102.71939820540256,-80.91183260597649,-51.96266842272287
-72.0,75.0,25.04698979425293,-120.37870483509349,227.7735501051623,96.28035586271476,-71.4774108613316,-48.04727683661756
-72.0,76.0,23.76567046407569,-119.46461581526704,201.39498175545876,89.20054092823449,-62.68676880869355,-44.12159201288773
-72.0,77.0,22.50932005887161,-118.40490109797778,175.9524443766292,81.50343407515648,-54.52907245304707,-40.188573766921
-72.0,78.0,21.280753551065708,-117.23930785208384,151.59532904054106,73.28482272780714,-46.991659443058346,-36.2349158102663
-72.0,79.0,20.08281557563346,-116.0190127082412,128.4144707694696,64.70023782417495,-40.068313687278284,-32.25080521487089
-72.0,80.0,18.918111321011693,-114.79629202545752,106.45352449417695,55.94484826709017,-33.76492272146747,-28.243536091774534
-72.0,81.0,17.788813912136423,-113.61653217038005,85.72933529081425,47.22959035227375,-28.10276246380237,-24.245219198029936
-72.0,82.0,16.69640714854793,-112.51225065953037,66.25268274809923,38.75887154304373,-23.119258868437193,-20.31833177811298
-72.0,83.0,15.64129019196086,-111.49997709942278,48.04244610820001,30.71685511223817,-18.86305892521827,-16.554613154307162
-72.0,84.0,14.62249458055561,-110.57925854647263,31.132625277562113,23.26103721275156,-15.385195588034279,-13.065437866744723
-72.0,85.0,13.637944968205822,-109.73317333612519,15.572532159912782,16.51881547283531,-12.729712976843778,-9.964941908229804
-72.0,86.0,12.685652636626621,-108.93194265261545,1.4173035437086128,10.584006982494316,-10.925269595410306,-7.349985746869052
-72.0,87.0,11.765754891464155,-108.14082405538453,-11.290260580177687,5.511573535096549,-9.9788058894122,-5.282600896678783
-72.0,88.0,10.882401742646117,-107.33011169758839,-22.53804164119677,1.3130202970434208,-9.872156756013467,-3.779493394699955
-72.0,89.0,10.044086267041056,-106.48163229805371,-32.3525660306906,-2.0429225130156956,-10.563181196071774,-2.8136916249936696
-72.0,90.0,9.261903630373343,-105.58856039548918,-40.792901913944576,-4.621461880510805,-11.991845001479469,-2.3279473528719485
-71.0,0.0,71.78454903572276,0.26060635478431493,873.6912613622372,0.205458456309223,-273.30715193567113,0.20077056081203182
-71.0,1.0,71.75898709851805,-0.31058478384355226,874.2612540821176,10.935435353343541,-273.7542264367662,-0.4617770836409676
-71.0,2.0,71.69423410313037,-0.8790988491686846,874.9075205037021,22.11371847837563,-274.3935749923268,-1.189732892722347
-71.0,3.0,71.59763056070639,-1.4220658569751379,875.6348330453388,33.65549187905872,-275.2486341809383,-1.9566586263714179
-71.0,4.0,71.47779120750273,-1.9190774940239663,876.4365573854852,45.46181826261724,-276.33458624050695,-2.7378898575338866
-71.0,5.0,71.34416035595976,-2.3563506976448565,877.2942204459092,57.42184916381646,-277.65599109544655,-3.5130718885334957
-71.0,6.0,71.2059909260544,-2.731826724019726,878.1775927383154,69.416373568248,-279.2057653501563,-4.268227312825548
-71.0,7.0,71.07082731231343,-3.058698690808612,879.0455398174033,81.32278783729494,-280.9656776765925,-4.997051751380589
-71.0,8.0,70.94281667447183,-3.3662299208466635,879.8477676611778,93.02115550503581,-282.9082151133979,-5.701258107771473
-71.0,9.0,70.82135042997129,-3.6984264063320893,880.527293047704,104.40062741259511,-284.9995157011245,-6.389829644829543
-71.0,10.0,70.70052607665562,-4.111234037095045,881.0233037070273,115.36552443522912,-287.20301913316445,-7.077108390439282
-71.0,11.0,70.56968939014769,-4.668633317568535,881.2744415155729,125.84088395291721,-289.4833996624881,-7.779910282018037
-71.0,12.0,70.41500886746671,-5.436430826090785,881.2231884761078,135.7776774502114,-291.8102173196239,-8.514277276106746
-71.0,13.0,70.22182859217605,-6.473361139401618,880.8222439661606,145.15775953052636,-294.16073846954083,-9.292723953619106
-71.0,14.0,69.9774917358575,-7.822074406901038,880.0434221227237,153.99837327055215,-296.52156648982617,-10.122627698919064
-71.0,15.0,69.67435454059932,-9.502611562456039,878.8888591200507,162.3559674488201,-298.888948168649,-11.005954285909866
-71.0,16.0,69.31260936011788,-11.507473845858144,877.4027942357878,170.3284319813005,-301.26783331994307,-11.940453949403668
-71.0,17.0,68.9019955899351,-13.800533964083819,875.6780658576425,178.05224518931476,-303.6701383647173,-12.923247387179206
-71.0,18.0,68.46157812293433,-16.32503482100389,873.8515556688334,185.69087627334446,-306.11268823010346,-13.957264433149668
-71.0,19.0,68.01808332183779,-19.014946698369336,872.0919842020837,193.4174935526065,-308.61463935869443,-15.057728058026594
-71.0,20.0,67.60332208789364,-21.80513353958662,870.5834560328174,201.39490127336134,-311.1942141112357,-16.25520801041564
-71.0,21.0,67.2506934723778,-24.63880573719939,869.5049301317399,209.75384686087503,-313.86491967020515,-17.592263594290365
-71.0,22.0,66.99073316170629,-27.471341269891205,869.0058129011799,218.57101014166548,-316.63157232822863,-19.111927416270447
-71.0,23.0,66.84593961023764,-30.271043221443456,869.1790517235614,227.84836400790962,-319.4865746648349,-20.839219020769207
-71.0,24.0,66.82577959608945,-33.01891374712331,870.0356981731937,237.49682002852623,-322.4072042002137,-22.76073906061698
-71.0,25.0,66.92389970657706,-35.70871509620969,871.4906556622856,247.33249138365073,-325.355321142685,-24.813402030667792
-71.0,26.0,67.11904127424404,-38.347264153914736,873.3675115904458,257.0933051478097,-328.2806271958923,-26.89188212125017
-71.0,27.0,67.37862006580977,-40.9563471392175,875.41658424927,266.4691358066295,-331.1266942714657,-28.869959801911573
-71.0,28.0,67.66379147254122,-43.5739250047405,877.3401068588456,275.1399138651263,-333.8357031660884,-30.62839826865803
-71.0,29.0,67.9358232634074,-46.24876817407889,878.8239590390764,282.82217602016436,-336.3466026751436,-32.084787694115185
-71.0,30.0,68.1625248074548,-49.0350047180423,879.5712225752824,289.31728887997735,-338.5908281342325,-33.221749836026895
-71.0,31.0,68.32293747803452,-51.989552692212904,879.3305583789507,294.54712043984676,-340.49101883843406,-34.10312915441031
-71.0,32.0,68.40916731449553,-55.16469792605966,877.9143194074121,298.5613551176192,-341.9642705852711,-34.86499218020032
-71.0,33.0,68.4256173983966,-58.595900795635,875.2069122200974,301.5188419164915,-342.92936035652383,-35.685153208661575
-71.0,34.0,68.38690978909631,-62.29183279119673,871.1676938414425,303.6555078009387,-343.3162227350958,-36.74683921673304
-71.0,35.0,68.31563473572243,-66.23070641127941,865.8311068182554,305.24063321540615,-343.0761857962312,-38.20592002977821
-71.0,36.0,68.2404066067144,-70.36392405715289,859.3046670182338,306.5187789648751,-342.1919760801641,-40.16340852766626
-71.0,37.0,68.19396041868134,-74.62359881425886,851.7639643939598,307.64406520910035,-340.68585333818055,-42.64223584546604
-71.0,38.0,68.20989753844921,-78.92965460069237,843.438925464351,308.6424051213506,-338.62032777964765,-45.57717553770151
-71.0,39.0,68.31710941127933,-83.19495929047628,834.5874809482802,309.4280041294871,-336.08779502591153,-48.82573779422651
-71.0,40.0,68.53296308952194,-87.32908740939607,825.4638848004898,309.8400962841482,-333.19455855214153,-52.186956435398315
-71.0,41.0,68.85620897692431,-91.2428149282231,816.2861192153541,309.6826307140782,-330.0430085805745,-55.42497824009916
-71.0,42.0,69.26100400442324,-94.85536316517731,807.205071630163,308.7649114904134,-326.7140481222548,-58.3014937262997
-71.0,43.0,69.69604204506138,-98.10289803202949,798.2849862905649,306.93567367197653,-323.25542296826507,-60.614036607210195
-71.0,44.0,70.09046113858811,-100.94765705879966,789.4999531890217,304.10575957280537,-319.6789122864104,-62.236607121653705
-71.0,45.0,70.36304517684266,-103.3897454983695,780.7400545813296,300.26450494017695,-315.96321014472704,-63.15896022358184
-71.0,46.0,70.43293086075454,-105.4730173688725,771.8289818016615,295.48984361315286,-312.0631005306393,-63.50127156877129
-71.0,47.0,70.23147582559886,-107.27675047820425,762.5545026971356,289.9537865916285,-307.92539587477137,-63.491161547084
-71.0,48.0,69.71374318496225,-108.8958834182284,752.7049317240924,283.92632808241365,-303.5076204090748,-63.41713181050848
-71.0,49.0,68.8641821402324,-110.42123234066226,742.1032037515835,277.7401438370623,-298.7922330298496,-63.56146177209643
-71.0,50.0,67.69338203376817,-111.92826145970785,730.6334443232709,271.6897216735593,-293.7917572626061,-64.11464213830612
-71.0,51.0,66.23136184790636,-113.46652520960271,718.2569927362217,265.9356596329774,-288.54596523050026,-65.11436253942438
-71.0,52.0,64.52072549167241,-115.06062615699406,705.0120395172776,260.4666048527591,-283.1103776411649,-66.45897623390152
-71.0,53.0,62.61050939065271,-116.71758326510064,690.9979254441474,255.11564893953528,-277.5386171487408,-67.97680017055316
-71.0,54.0,60.55125661173524,-118.42810945907071,676.3507218948399,249.60780077175417,-271.8644658224326,-69.49460346288967
-71.0,55.0,58.39159825037133,-120.16415161977964,661.2146058109284,243.62776312346634,-266.0876503520686,-70.88122585045532
-71.0,56.0,56.176248345054084,-121.87594038887964,645.7127252996584,236.89616154295942,-260.1654658979054,-72.06656922294971
-71.0,57.0,53.94503268902924,-123.49139535521284,629.9224036095841,229.23683761837052,-254.01195311507922,-73.03949914204486
-71.0,58.0,51.73247377709409,-124.92267115699104,613.8600153839318,220.61693704847283,-247.50590958491847,-73.82740506173866
-71.0,59.0,49.56748962873052,-126.08218199420166,597.4788870609443,211.15023843675422,-240.50716684097495,-74.46806792077098
-71.0,60.0,47.4728984611216,-126.9025232457899,580.6793737993536,201.06986276269257,-232.87805440820972,-74.98984378745928
-71.0,61.0,45.464696274824426,-127.349897651937,563.3266966355891,190.6842155465014,-224.50566028255534,-75.40556549289644
-71.0,62.0,43.55142755889073,-127.42785278615708,545.2711692765324,180.32584999299098,-215.32077997096826,-75.7109164726149
-71.0,63.0,41.7341352234152,-127.17488214745623,526.3662751357139,170.30225353617206,-205.31053413119506,-75.87837932108584
-71.0,64.0,40.00720059145803,-126.65755924272389,506.4821140732113,160.86095689709765,-194.5231091950406,-75.85063623497086
-71.0,65.0,38.36006120312247,-125.96075821467568,485.51480629061496,152.17258063380243,-183.06469695345115,-75.54161697350693
-71.0,66.0,36.77956115934056,-125.176983166989,463.3942490594475,144.3256899040849,-171.08987390830012,-74.84814751892775
-71.0,67.0,35.25254965234266,-124.39513450511883,440.09199953440304,137.32768203682542,-158.78715841218235,-73.67030907184345
-71.0,68.0,33.76820101085787,-123.68742109288578,415.62949897475903,131.1095754975942,-146.36172640995252,-71.9357077239473
-71.0,69.0,32.319442058136914,-123.09537594650612,390.08568369172576,125.53461288300792,-134.01750459308332,-69.62073516041153
-71.0,70.0,30.903074713560855,-122.6206493723506,363.6021878960212,120.4112196471778,-121.94086989409345,-66.76120729470975
-71.0,71.0,29.518698193009435,-122.22619908896704,336.383777581627,115.51107955685708,-110.28770554940894,-63.44704543645343
-71.0,72.0,28.16700365271018,-121.84863531779678,308.69214469817507,110.59225815382521,-99.17486891086236,-59.80059790202364
-71.0,73.0,26.848285187126756,-121.41674767668609,280.83175695715977,105.42512865162813,-88.67709854536062,-55.94655309374488
-71.0,74.0,25.56195040354381,-120.8682514401625,253.12684429892923,99.81694103449058,-78.83045532040532,-51.98917244244495
-71.0,75.0,24.306936787787762,-120.16189541442023,225.8934907535573,93.6323580193437,-69.64089410604632,-48.000989522596306
-71.0,76.0,23.08233655591915,-119.28510454883076,199.413653880093,86.80831241537628,-61.09494336907982,-44.01843231692474
-71.0,77.0,21.887800044749923,-118.25524412157833,173.91526911767707,79.36064933365047,-53.17065077493658,-40.04556550900722
-71.0,78.0,20.72357248046065,-117.11324960386882,149.56026051917323,71.38085711302038,-45.84788141890966,-36.06825132466884
-71.0,79.0,19.590241686413194,-115.91202716935774,126.4427573207193,63.02309986677845,-39.116931674795175,-32.07504972361525
-71.0,80.0,18.48851533459773,-114.7055375513747,104.60249378511483,54.48294222020711,-32.98372002643595,-28.071475353770076
-71.0,81.0,17.419009715470413,-113.54046786431188,84.04743430827509,45.972295636803324,-27.47177955521694,-24.087988372286418
-71.0,82.0,16.38191791028949,-112.45025379132669,64.77570627065958,37.696786508188055,-22.6211526687622,-20.18527421499452
-71.0,83.0,15.376623220456622,-111.45197704233726,46.791809381239574,29.840990852177555,-18.483113280074,-16.452829329497476
-71.0,84.0,14.4014068030935,-110.54526959517887,30.115964285314178,22.56145075873117,-15.111479456569903,-12.999046399097121
-71.0,85.0,13.453484483517464,-109.71260748703898,14.787132192340621,15.984147762879335,-12.5525485682928,-9.934246120096997
-71.0,86.0,12.53017079358856,-108.92288844273762,0.8550022405753595,10.201835441654547,-10.836267866463935,-7.351834390168619
-71.0,87.0,11.631524451928193,-108.13979805692013,-11.64066561025929,5.2684490913905115,-9.970131886884396,-5.31254246924658
-71.0,88.0,10.76310677106392,-107.3325752911583,-22.69209672731904,1.1941054191215592,-9.93512445437991,-3.8326281381065144
-71.0,89.0,9.936304860435342,-106.48285740538137,-32.33226222479009,-2.053813440402619,-10.686814382936284,-2.8840823042517414
-71.0,90.0,9.16532678441052,-105.58406220072342,-40.62529422148587,-4.540627281638978,-12.16299519926806,-2.4089923558953394
-70.0,0.0,69.09702176482939,0.3336643000178867,872.2455089990173,0.2006187114844682,-274.2487501289487,0.1672932904179305
-70.0,1.0,69.03129580225848,-0.23337742972984188,872.705450326008,10.848103272901374,-274.6807791521727,-0.5206049419565559
-70.0,2.0,68.92346825242637,-0.7986099990684892,873.2289198820915,21.941629753190146,-275.3266875240948,-1.2797700878947325
-70.0,3.0,68.78096540977877,-1.3407576424050944,873.8190852500483,33.39574387449512,-276.2132652443225,-2.0794016267224436
-70.0,4.0,68.61265792861596,-1.8406115831184593,874.4674705876597,45.11090244044483,-277.3585044768797,-2.88990714938031
-70.0,5.0,68.42830822270281,-2.284857414133967,875.1535928227789,56.976148235636764,-278.76927017454534,-3.686257223599153
-70.0,6.0,68.23753371222989,-2.6711965366745716,875.8456016088007,68.87316238237042,-280.44010729363134,-4.450697514950541
-70.0,7.0,68.04836183913972,-3.012147490528065,876.5021808585028,80.68153839838824,-282.35327752361275,-5.174546536742845
-70.0,8.0,67.86563486452512,-3.335909103586147,877.0757966342172,92.28489196900796,-284.47986990562816,-5.858974384836628
-70.0,9.0,67.68972101029883,-3.684333939504498,877.5167111919787,103.57724420640366,-286.7819710154804,-6.514576019005595
-70.0,10.0,67.51608062871378,-4.109976610046488,877.7763077321868,114.46904201700534,-289.2161857045254,-7.159389162847454
-70.0,11.0,67.33594940103592,-4.6733025587998185,877.80920227891,124.8925796944812,-291.7383778971072,-7.815316383710854
-70.0,12.0,67.13793763632465,-5.437077243406762,877.5757020616302,134.80711946498948,-294.308622212623,-8.503644193286231
-70.0,13.0,66.91020549486029,-6.45731094331552,877.0463406671515,144.20369364971265,-296.8952467697091,-9.240860717531731
-70.0,14.0,66.64294556979208,-7.77427619456661,876.2092597645733,153.10895920097863,-299.4772568880222,-10.036171751227137
-70.0,15.0,66.33089461106871,-9.40659099432608,875.0798046318594,161.58748108008285,-302.0449349450304,-10.891431295769227
-70.0,16.0,65.97546654691774,-11.346934937922668,873.7096266069518,169.74172171289518,-304.59892352842826,-11.803215443970206
-70.0,17.0,65.58600220074703,-13.561336316733161,872.190975833142,177.70757099633738,-307.1483452666578,-12.766865451783644
-70.0,18.0,65.17981378998738,-15.995957080379469,870.653264435378,185.64352169370042,-309.70835566823916,-13.782290969022363
-70.0,19.0,64.78106513280542,-18.587457698355728,869.2526683540272,193.7147692366335,-312.297212137352,-14.860127702352475
-70.0,20.0,64.41863263850928,-21.27245790562072,868.1567298811058,202.07433754906083,-314.9328558314782,-16.025700320416345
-70.0,21.0,64.12293569378072,-23.994478303263165,867.5247484058531,210.84249198416668,-317.6291364187311,-17.31710881190179
-70.0,22.0,63.92169518694028,-26.70823561126568,867.484351280027,220.0856550266027,-320.3919555879602,-18.774432410506307
-70.0,23.0,63.83479129314132,-29.38170582751571,868.1056416879626,229.79647373798986,-323.2156891504288,-20.42156187963399
-70.0,24.0,63.868673355462334,-31.997255059387946,869.3754944211963,239.87716776756906,-326.080318090905,-22.245647607744356
-70.0,25.0,64.01299150224702,-34.55272079458158,871.1829117427233,250.13475624968476,-328.9507460354186,-24.1856122522071
-70.0,26.0,64.24315833740555,-37.0619205819419,873.3300396181365,260.29965953399227,-331.7800731039069,-26.143366418497447
-70.0,27.0,64.5253412498485,-39.55586052729433,875.5552332984373,270.05687185594695,-334.5142256165051,-28.006476895984395
-70.0,28.0,64.82185416277375,-42.08213994071243,877.5601765861167,279.0838726343103,-337.0948701912628,-29.674144917665117
-70.0,29.0,65.09670975837379,-44.698451821773,879.0398655239206,287.0944314161069,-339.45916249486527,-31.08311639037147
-70.0,30.0,65.32065884313073,-47.46555894136279,879.7118991699141,293.88184933188865,-341.53799823754514,-32.228652199403854
-70.0,31.0,65.47484490049692,-50.44303202056349,879.3404405734349,299.35058605881324,-343.25573124468093,-33.173393084463186
-70.0,32.0,65.55255906628636,-53.682180583168815,877.7520094193065,303.5271381863324,-344.5329734720479,-34.038589628419686
-70.0,33.0,65.55919542943204,-57.21458038470924,874.8434035967746,306.5497504821561,-345.2925465685729,-34.98046908089083
-70.0,34.0,65.5109631921199,-61.04179422101922,870.584205784942,308.6413010836961,-345.46779006951937,-36.161035568583465
-70.0,35.0,65.4329771447061,-65.13213129343866,865.0162967790383,310.0666838856132,-345.0121702950466,-37.72095779455095
-70.0,36.0,65.35711394917371,-69.42568417076376,858.2516316107592,311.075165340213,-343.9091798055906,-39.756141569033375
-70.0,37.0,65.31959430674512,-73.84383073635206,850.4679887243582,311.833783812594,-342.1810860889218,-42.295650493431715
-70.0,38.0,65.35692357366307,-78.29876063707336,841.896056754286,312.3868378544459,-339.89021971931055,-45.28972911045307
-70.0,39.0,65.49916102293535,-82.70017864261447,832.7924619309741,312.67104738518316,-337.12788683655054,-48.61715124919243
-70.0,40.0,65.7624936111861,-86.95837003158195,823.4079551510856,312.5484093811976,-333.9983617357376,-52.096177122226315
-70.0,41.0,66.14274194512866,-90.98627241747432,813.9560480018721,311.84227901370366,-330.6022861545568,-55.49847272956734
-70.0,42.0,66.61135228438953,-94.7041025864011,804.5856030442869,310.3762699269473,-327.0217050102873,-58.573052851084356
-70.0,43.0,67.11557192704029,-98.04599393389594,795.3623445788409,308.0100325186806,-323.3094184402396,-61.08275134686626
-70.0,44.0,67.58320617389688,-100.96899225737178,786.2607351094808,304.6668784509987,-319.48345150892,-62.854084546518166
-70.0,45.0,67.9308283017966,-103.4667628127055,777.1641093805295,300.3546234450093,-315.52591117556545,-63.837120779535084
-70.0,46.0,68.07495784507424,-105.57810515432881,767.8815074020875,295.1771885755766,-311.39121587549926,-64.13549477998919
-70.0,47.0,67.94503035232628,-107.37986829584047,758.1847979812153,289.3358873689913,-307.02524027387085,-63.98008580860213
-70.0,48.0,67.494297852985,-108.96902871494989,747.8494936756556,283.1207698996354,-302.384913134169,-63.67823754077764
-70.0,49.0,66.70531910138459,-110.4437019331582,736.6913710950016,276.866020317243,-297.45238019241947,-63.54232020124241
-70.0,50.0,65.58900080931913,-111.8893685942117,724.597427727251,270.855972490518,-292.2426369583283,-63.79454147944443
-70.0,51.0,64.17891390684366,-113.36485538338732,711.5472070091965,265.22563184354976,-286.80333437630156,-64.48230320459935
-70.0,52.0,62.52345310261698,-114.90173177326045,697.6104306225733,259.9286591684287,-281.19988093130223,-65.50211140926552
-70.0,53.0,60.677867908324345,-116.50945368150099,682.92560513007,254.76474003295203,-275.4920025309391,-66.69649716402176
-70.0,54.0,58.697715999398596,-118.17554249084827,667.6721382352611,249.42971118663723,-269.71375248489295,-67.92839107757243
-70.0,55.0,56.63454808728579,-119.86737828764089,652.0386257164669,243.58289498966147,-263.8606597854711,-69.11345527557245
-70.0,56.0,54.53358155286346,-121.53308274250989,636.1901608854722,236.9211778915067,-257.88422683835273,-70.22057344875253
-70.0,57.0,52.43262004342597,-123.10212021536233,620.2389369473084,229.24534876850785,-251.69328700807256,-71.25309510756097
-70.0,58.0,50.361631644968696,-124.49075957196985,604.2236939945788,220.50435029607587,-245.16230002213638,-72.22049530671691
-70.0,59.0,48.342671458775854,-125.61544282830519,588.1039626293312,210.80427749629465,-238.1465635903097,-73.11729397003086
-70.0,60.0,46.38996388925628,-126.41038757903797,571.7699584350173,200.38294167897175,-230.50270835451886,-73.92234481574837
-70.0,61.0,44.51014063453276,-126.84068637425395,555.0618387267064,189.56746261908938,-222.1109384585777,-74.6124764435791
-70.0,62.0,42.703023994278496,-126.90736965286962,537.7916703148669,178.7243016351829,-212.89496695634645,-75.16967706791212
-70.0,63.0,40.963305764676775,-126.64605215875969,519.7644548679966,168.20430928134982,-202.83640551796543,-75.56738844268011
-70.0,64.0,39.28279134848459,-126.12113027180162,500.79604231408723,158.29782097569773,-191.9817126123713,-75.75205216431615
-70.0,65.0,37.65265544512973,-125.41694593523378,480.7275848395079,149.20947647629256,-180.4409679729046,-75.63730357634522
