Alpha(deg),Beta(deg),Fx,Fy,Fz,Mx,My,Mz
-64.0,3.0,49.15975978871707,-1.3064255402796192,842.450663439537,31.579045234046788,-289.6852717142963,-2.299337712851539
-64.0,4.0,48.78179493948174,-1.9397340589224683,841.9645456592789,42.518230339501095,-291.0723542259182,-3.1871047583576058
-64.0,5.0,48.41898572623085,-2.558826993986429,841.6778018221326,53.5785263956008,-292.76042159729064,-4.0560930318956245
-64.0,6.0,48.08354284482465,-3.1622727839436777,841.5905926622283,64.6531630714856,-294.74750513591493,-4.861587641454396
-64.0,7.0,47.78554070978071,-3.7573658313086185,841.6890844227735,75.63936344432774,-297.0167137873183,-5.566543095346724
-64.0,8.0,47.53180094061445,-4.358498212806637,841.9500263639497,86.44614666887033,-299.53564559595765,-6.14988009595772
-64.0,9.0,47.32516666568101,-4.983547121957543,842.3463374951697,97.00179219612806,-302.25686886729665,-6.613861714102466
-64.0,10.0,47.16422033416809,-5.652932534397948,842.8508588207704,107.25908383973506,-305.12072375702394,-6.98292506195488
-64.0,11.0,47.04350781891714,-6.391288627654959,843.437775100642,117.19790080068852,-308.06032341872447,-7.294296167688376
-64.0,12.0,46.95434883714546,-7.226927531927856,844.0834899202558,126.825921119373,-311.0073353907589,-7.587660096140258
-64.0,13.0,46.886223409478845,-8.18732724657464,844.7681044157438,136.17741798944226,-313.8975915669176,-7.897299792562684
-64.0,14.0,46.82862978802639,-9.293796324220168,845.47788361618,145.30992810150147,-316.676142314205,-8.247544772563518
-64.0,15.0,46.7732576062984,-10.558134038574266,846.2086193702817,154.29902194905176,-319.3016466424992,-8.651543568545883
-64.0,16.0,46.71629909251146,-11.980333835273685,846.9693631559162,163.2318843432366,-321.75017433923074,-9.112699356987946
-64.0,17.0,46.66058971869484,-13.54647353194163,847.7855694051916,172.2004853501476,-324.01828557568604,-9.627860782501848
-64.0,18.0,46.61645815210906,-15.229401533911153,848.699217429751,181.29533942922652,-326.12315724563115,-10.192546924470594
-64.0,19.0,46.60045970931953,-16.99407743225212,849.7639674456425,190.6002201719541,-328.0981418590147,-10.808003028922736
-64.0,20.0,46.6329466956951,-18.803698948759617,851.0366571249773,200.1862812469089,-329.9866612849888,-11.486654922884089
-64.0,21.0,46.73490623343936,-20.62505556078552,852.565471077899,210.1039760974541,-331.8357964111996,-12.253393280517107
-64.0,22.0,46.92408751117722,-22.433184772078462,854.3747665795781,220.37149078222575,-333.68967485593834,-13.141490050365228
-64.0,23.0,47.210786026182056,-24.21528660104395,856.4482840704491,230.9603019993857,-335.58290729212126,-14.183716525627013
-64.0,24.0,47.59457724154291,-25.974457674914294,858.7174862641073,241.78506475862727,-337.53498107173345,-15.401842172429188
-64.0,25.0,48.06314931055403,-27.733571329925603,861.0605337907862,252.704456027021,-339.5464542173109,-16.798769031400553
-64.0,26.0,48.593091562358026,-29.53735200674184,863.3090692645965,263.5296369848692,-341.5968801951159,-18.35680530946321
-64.0,27.0,49.15261112204121,-31.45095023810886,865.2615431587554,274.0393290655672,-343.64450249829287,-20.04476324523965
-64.0,28.0,49.70604371067012,-33.55399911857492,866.7026357333654,284.00050373856,-345.6276234649077,-21.8321821823568
-64.0,29.0,50.21931654785597,-35.92939679718335,867.42625367842,293.19165303288133,-347.4673611169162,-23.704909269367512
-64.0,30.0,50.66473649833374,-38.65022498089896,867.2558683783047,301.423722276667,-349.0720301745017,-25.67424141410594
-64.0,31.0,51.02358426444936,-41.77479622712374,866.0551031011904,308.55310967615145,-350.34362392423856,-27.772286027238597
-64.0,32.0,51.28671265842647,-45.34408677559633,863.730304316787,314.48838757898324,-351.1856091444152,-30.034844261985263
-64.0,33.0,51.454403970852255,-49.37265476736109,860.2312014774086,319.19406850274044,-351.5106970225246,-32.479426904949406
-64.0,34.0,51.53630744842484,-53.83696326580739,855.5519766124088,322.6881210754542,-351.2480646353748,-35.087423514659534
-64.0,35.0,51.551743995845136,-58.67058670438509,849.7323925188499,325.02823099060214,-350.3499148059414,-37.799889434281965
-64.0,36.0,51.53036575445489,-63.76991689896691,842.8573568414694,326.290120515692,-348.7970056395521,-40.53206720509013
-64.0,37.0,51.51297970544516,-69.00839004962036,835.0529879361247,326.547743181633,-346.6025530335909,-43.20647651532728
-64.0,38.0,51.55128809214325,-74.25748420070086,826.4773006656199,325.86132619654626,-343.81296269100415,-45.79715668805144
-64.0,39.0,51.7016753190882,-79.4034112420214,817.3010628403647,324.2703967710727,-340.4995232356424,-48.34953315283366
-64.0,40.0,52.01207541946252,-84.35440100372504,807.6801011104615,321.791370551321,-336.740993358467,-50.95848576266126
-64.0,41.0,52.50770852516015,-89.04383098153507,797.7290941654819,318.42767137544934,-332.6066023354338,-53.72630395344869
-64.0,42.0,53.17807689548128,-93.42126831331508,787.502791139693,314.1948309623907,-328.1440717343826,-56.69910502128792
-64.0,43.0,53.96664334300092,-97.43432183105904,776.9869431085624,309.15448368002563,-323.3737967933427,-59.78759712052243
-64.0,44.0,54.77288647652961,-101.0236229178772,766.1005225639701,303.4383182447922,-318.29137029850165,-62.75219121920227
-64.0,45.0,55.47158348598215,-104.14137918053132,754.7096752395859,297.24832421615025,-312.87880384012146,-65.29881379423242
-64.0,46.0,55.93653853550487,-106.77178446133698,742.6512020242566,290.8402520649364,-307.1194884651664,-67.18954633880807
-64.0,47.0,56.06295204428413,-108.9419282786464,729.7631023389373,284.49126022142127,-301.01325043833754,-68.32081834742993
-64.0,48.0,55.787028236100426,-110.7159491066411,715.9186402531952,278.45306752519315,-294.5884997095125,-68.73864254452553
-64.0,49.0,55.10253820881175,-112.17851284348131,701.0598523668051,272.89750789299825,-287.9099428376781,-68.59150685951477
-64.0,50.0,54.06992770030931,-113.4211109603662,685.2240388153831,267.8683494375296,-281.0797390174467,-68.0646804444718
-64.0,51.0,52.801508243702514,-114.52865948557285,668.5501636761938,263.2621667823784,-274.223927686706,-67.33898544627621
-64.0,52.0,51.4294620491408,-115.56821765072168,651.2670046199065,258.839668489065,-267.46815587687354,-66.57455600267863
-64.0,53.0,50.07435900914957,-116.58387954068756,633.6714856191552,254.2570640779158,-260.9124838468388,-65.90233325612118
-64.0,54.0,48.82113230644815,-117.59707593859414,616.0967414265227,249.1146479325401,-254.6092145699897,-65.41812561435286
-64.0,55.0,47.708489147065926,-118.60972456227996,598.8669055392998,243.0219381453317,-248.5472289526925,-65.18186768395014
-64.0,56.0,46.73258183218793,-119.60629585341351,582.242197920752,235.67312560197828,-242.64491245203328,-65.22347459109784
-64.0,57.0,45.85844516343393,-120.55475856410808,566.3701510627559,226.91347425563788,-236.7528842400996,-65.54897447915972
-64.0,58.0,45.032088392022914,-121.40845796456428,551.2617424371048,216.7703122313363,-230.6685849501088,-66.14128177266892
-64.0,59.0,44.19052264078783,-122.11146587447088,536.7954942529778,205.44399703324865,-224.1613099460847,-66.95870487476131
-64.0,60.0,43.27021888355045,-122.60827089170697,522.7387028061082,193.27465744641376,-217.00237407879283,-67.93736951566657
-64.0,61.0,42.214687182688735,-122.85576011387704,508.7774436662495,180.6944472799852,-208.99600121177443,-68.99669793671032
-64.0,62.0,40.98120720476371,-122.83412129747975,494.5508931100303,168.17081747321296,-200.00789010888795,-70.04316955121826
-64.0,63.0,39.54632270112953,-122.55430349697822,479.6866019352201,156.14681177751888,-189.98835293491908,-70.96979165324257
-64.0,64.0,37.90946098773431,-122.06095090269793,463.8338776534822,144.98734055755517,-178.98629520861127,-71.6542833846657
-64.0,65.0,36.09396275902896,-121.42949086617423,446.6930166302201,134.9429157737999,-167.1503990621068,-71.96289901507186
-64.0,66.0,34.14502484570065,-120.75609779032158,428.0390639944169,126.1363378641959,-154.7158991942997,-71.76325838421987
-64.0,67.0,32.124497286588266,-120.1418444413334,407.7401321014274,118.5673034756821,-141.97848476292847,-70.94294900316586
-64.0,68.0,30.102969789863515,-119.67274012090448,385.7710949008893,112.12767369019724,-129.25921125925214,-69.4293850140549
-64.0,69.0,28.150141927416566,-119.39813187291152,362.2223105299944,106.62305337007338,-116.86580557156998,-67.20678395772578
-64.0,70.0,26.32511874994157,-119.31481453196965,337.3004830819767,101.7983909797654,-105.05702018415715,-64.32428306694588
-64.0,71.0,24.66874855559808,-119.36456655020145,311.3175903557019,97.36661755226916,-94.01705800604884,-60.88990623783828
-64.0,72.0,23.19989511391388,-119.44883610068432,284.665889346382,93.03880170362902,-83.84521270615434,-57.05177300879129
-64.0,73.0,21.916295230758664,-119.45572675971415,257.7813274929159,88.5528721674704,-74.56136461747028,-52.97376436506703
-64.0,74.0,20.79901798133617,-119.2891538853508,231.10122761368493,83.69831352535228,-66.12315588796747,-48.81140585279177
-64.0,75.0,19.81864980938735,-118.89089353020644,205.02324653550824,78.33501528269049,-58.44868993948069,-44.69036264799606
-64.0,76.0,18.941501685623507,-118.24851694078468,179.87211643937584,72.40459180862435,-51.43952416198445,-40.6897619082163
-64.0,77.0,18.134823699445004,-117.39076093004836,155.8796717035339,65.93219186571429,-45.00057442398509,-36.8348786033883
-64.0,78.0,17.370676960648673,-116.37543578734602,133.1816071337363,59.01656709019612,-39.05522858471896,-33.10449702577369
-64.0,79.0,16.628551105080934,-115.27353806308766,111.82991802324568,51.81006172532814,-33.5554278470328,-29.453231897690667
-64.0,80.0,15.896814637751532,-114.15346140606133,91.81559204182896,44.49458670680529,-28.48707050865985,-25.842110063930345
-64.0,81.0,15.17242630760818,-113.06962722078192,73.09512112650933,37.25861560605883,-23.869677179468358,-22.26419368480821
-64.0,82.0,14.458609641036675,-112.05841767319912,55.61555771582286,30.277896716945165,-19.749686085143395,-18.754710819258847
-64.0,83.0,13.761703040509232,-111.13727487636912,39.33403874677259,23.7021300971962,-16.190355195232456,-15.38876594020633
-64.0,84.0,13.088203488529013,-110.30444499230066,24.228842697773644,17.64981574294953,-13.26078921258447,-12.267817735476712
-64.0,85.0,12.442232248571084,-109.53989710793536,10.301792250065231,12.210251511926035,-11.025133366665294,-9.495636503277408
-64.0,86.0,11.823805764370192,-108.80879395860512,-2.4260168887724376,7.448351496062267,-9.53311940984782,-7.150908764920686
-64.0,87.0,11.229371341676696,-108.06994560995015,-13.923917843919057,3.405774185405959,-8.814362043525122,-5.2747576908487055
-64.0,88.0,10.65439195892375,-107.28672009382078,-24.164571470152325,0.0978704955292197,-8.876557056832354,-3.875330871593573
-64.0,89.0,10.0959608963879,-106.43462516207067,-33.136084386741224,-2.4886684601683253,-9.705710261498965,-2.935756685403703
-64.0,90.0,9.55436606954888,-105.50361638832818,-40.84935660134713,-4.394479401354808,-11.268196775201751,-2.4219027486039693
-63.0,-90.0,9.28980728332708,105.49479897582756,-40.06892414382075,4.283057809145823,-11.739066554118274,2.4713908071935435
-63.0,-89.0,9.828585200854125,106.43490057940602,-32.44855559131831,2.4735793900183927,-10.132773474385516,3.0010416399744635
-63.0,-88.0,10.389137163078107,107.29330755811424,-23.605994104212684,0.0037552956975006,-9.24448236024982,3.949778442979604
-63.0,-87.0,10.969664064764013,108.07972509923928,-13.533129697104371,-3.1666729197249897,-9.10811867546824,5.348279015818505
-63.0,-86.0,11.570016491216215,108.818113679988,-2.240426604399332,-7.053187395725562,-9.739255748247231,7.208884604964808
-63.0,-85.0,12.190644081876858,109.54479473184662,10.249201889429756,-11.644398584013,-11.132223242287573,9.51850452909537
-63.0,-84.0,12.83103096059736,110.30123899101676,23.91056622351169,-16.903291420609477,-13.259129138326124,12.23295707298595
-63.0,-83.0,13.488393999226986,111.12343450760346,38.7275100815439,-22.769239806616916,-16.071597196540658,15.27705168879524
-63.0,-82.0,14.157554861653026,112.03298392949236,54.7017730971059,-29.15744077972506,-19.506080426096663,18.55663777936872
-63.0,-81.0,14.832262146575736,113.0327795238112,71.85658205654278,-35.956079763571985,-23.492628323256127,21.979883686211465
-63.0,-80.0,15.5075578328786,114.10579101824592,90.23331097027068,-43.02547193069107,-27.96587036148496,25.47696472650786
-63.0,-79.0,16.182739381563497,115.21537330450325,109.88052069409208,-50.20266187198436,-32.87685297179407,29.01181529856768
-63.0,-78.0,16.864611564997144,116.30632732043978,130.83621226147335,-57.31252278313907,-38.20451742979012,32.58564826011441
-63.0,-77.0,17.569925293981406,117.30889566292666,153.10564558043794,-64.1843063422541,-43.96389937257472,36.230127653453934
-63.0,-76.0,18.324940208428085,118.15024784085772,176.63803237769608,-70.67184856681357,-50.20612463381152,39.98312862640528
-63.0,-75.0,19.16325622450499,118.77017814160952,201.3069423850476,-76.6745171250593,-57.012261608128334,43.86108127106579
-63.0,-74.0,20.122958884923083,119.13690355492534,226.89910904809983,-82.15522114894404,-64.48303934932662,47.84071699628492
-63.0,-73.0,21.242883599829604,119.2601295332244,253.1148459507872,-87.15207908872485,-72.7242147833908,51.85354977791178
-63.0,-72.0,22.557548252599997,119.19785309739892,279.58181718236267,-91.7817252760898,-81.82743384477115,55.792240467799616
-63.0,-71.0,24.090294002051102,119.0490493427319,305.8826879992989,-96.23267834385554,-91.84680454669848,59.52477631895586
-63.0,-70.0,25.84511872981163,118.92968544316582,331.5934320463027,-100.7491627067202,-102.77339929942607,62.911515477972735
-63.0,-69.0,27.79955327321768,118.9420985858633,356.324542173591,-105.60866503801446,-114.5136332120405,65.82161714401548
-63.0,-68.0,29.902458377474247,119.14787203403564,379.7568074355304,-111.09522007594404,-126.8809617955595,68.1494664924036
-63.0,-67.0,32.07923587206323,119.55440074495412,401.66606781604696,-117.46958992737608,-139.60780950531048,69.83186014666757
-63.0,-66.0,34.24256606221792,120.11679491902116,421.9364416440389,-124.9389284620194,-152.3744947958383,70.85910962358108
-63.0,-65.0,36.30480482510416,120.75172401841428,440.56439578621314,-133.6285241007302,-164.8470027061685,71.2744959622124
-63.0,-64.0,38.18942341510338,121.35841036975188,457.6558691182248,-143.55752498357322,-176.71713064752458,71.16414498493612
-63.0,-63.0,39.84010382085384,121.84043747961748,473.4174288551191,-154.6213383142536,-187.73934819816503,70.64230694546526
-63.0,-62.0,41.22659565797507,122.1236943943956,488.14075408128497,-166.58598140793396,-197.7583742918483,69.83615634159929
-63.0,-61.0,42.34689411098463,122.16654967704218,502.1793042885398,-179.10121175570785,-206.7227627762264,68.87294175002077
-63.0,-60.0,43.22598526465579,121.96173435604835,515.9178057935437,-191.7346663877664,-214.6834984474089,67.87139454141544
-63.0,-59.0,43.91192635061342,121.53224833414497,529.7369619478724,-204.0218114255004,-221.77999574682173,66.9369792174233
-63.0,-58.0,44.47007192949148,120.92259693163444,543.9760817125672,-215.52309727324177,-228.21689518903972,66.15837696356914
-63.0,-57.0,44.97604295627191,120.18671219900249,558.8963480266704,-225.8802981694913,-234.2348117685343,65.60350885241745
-63.0,-56.0,45.50786862295461,119.37539415072762,574.647783288684,-234.8657021554212,-240.07797537454596,65.3162042229115
-63.0,-55.0,46.13765643338668,118.5269417152069,591.2428643808552,-242.41954125801897,-245.96145505592392,65.31633577013542
-63.0,-54.0,46.922271685504114,117.66258565452144,608.5430062804638,-248.66888947891624,-252.04189636008647,65.60360437419871
-63.0,-53.0,47.88938043567739,116.78539337597454,626.2804799677788,-253.9025651867639,-258.402084733432,66.1539753387149
-63.0,-52.0,49.01947529703522,115.88056912370152,644.1150789634635,-258.5043276090644,-265.05040332920925,66.90587847549016
-63.0,-51.0,50.23486824620082,114.91593229248164,661.6958702127492,-262.8781563523997,-271.9280596932232,67.74867895848152
-63.0,-50.0,51.41273161487793,113.84115282938322,678.707319922439,-267.38443145442784,-278.9264873358623,68.52867203540289
-63.0,-49.0,52.416689443914194,112.58831248712202,694.9003858421218,-272.28964264300873,-285.91231776223583,69.06741490788437
-63.0,-48.0,53.13023080756288,111.07682674931614,710.1161230612248,-277.72852965248563,-292.75351076524544,69.18126135927051
-63.0,-47.0,53.48374727778224,109.22335052907935,724.2984034247199,-283.6862424456141,-299.3418359051607,68.70592066704376
-63.0,-46.0,53.46759018740697,106.9532233747141,737.4890726102288,-290.0113749049502,-305.605999397265,67.53417939400877
-63.0,-45.0,53.128871954322335,104.21249024837172,749.8048583340508,-296.4590692801401,-311.513181996456,65.66049128005574
-63.0,-44.0,52.55738008404934,100.98235420982988,761.403854264684,-302.7465263757159,-317.061997898586,63.20424522562324
-63.0,-43.0,51.86594626705701,97.28443271041051,772.4499183189452,-308.6033488110699,-322.2701487007928,60.385840372068415
-63.0,-42.0,51.16824608536427,93.16879486819433,783.0808656633689,-313.8064709309822,-327.1592587713268,57.45416288319864
-63.0,-41.0,50.55728662419917,88.69308640794817,793.3841743328701,-318.1977733358343,-331.73976084111183,54.59094285171501
-63.0,-40.0,50.08995515823621,83.90666719209263,803.3822446227007,-321.6842984919332,-335.9992576651604,51.84488617416965
-63.0,-39.0,49.782539853051446,78.85704194673163,813.0281750302527,-324.21987928585145,-339.89739504672457,49.15110691641933
-63.0,-38.0,49.6163955359129,73.6111798368056,822.2124605874736,-325.77821804698283,-343.3685846538329,46.4108059894176
-63.0,-37.0,49.54925041436201,68.26648637811724,830.7813558809219,-326.33242737275987,-346.3329592110274,43.559720294247725
-63.0,-36.0,49.5283562631499,62.943519790969845,838.5645229131367,-325.84716447803885,-348.71361245064384,40.59679897173381
-63.0,-35.0,49.50213526121175,57.774599009046334,845.4037019245122,-324.28015935541634,-350.4539006405414,37.58309403861608
-63.0,-34.0,49.42764026882453,52.88700445818744,851.1741380855259,-321.58745812361275,-351.5283843597679,34.61550463815977
-63.0,-33.0,49.27369971552311,48.38333903270825,855.7965119113495,-317.73174573529013,-351.94608127209733,31.787640659372222
-63.0,-32.0,49.0215613844022,44.328126239317655,859.2414141983795,-312.6950204320185,-351.74847467924747,29.159647253369457
-63.0,-31.0,48.66456469818096,40.74362932485079,861.5286941432655,-306.4923567365297,-351.0044583234845,26.74737622661552
-63.0,-30.0,48.20750744627964,37.61530839346676,862.7237777260233,-299.181026639547,-349.8033877338315,24.53036140410719
-63.0,-29.0,47.66584169904317,34.90275197219833,862.9328956207524,-290.8624366798576,-348.2469546482382,22.47171231266629
-63.0,-28.0,47.06448682938655,32.548410045167884,862.2981387392914,-281.6790037292163,-346.4404812221157,20.54001504547209
-63.0,-27.0,46.43579204339393,30.481093408350876,860.9910586255966,-271.8078524340003,-344.4843643312884,18.72438576200924
-63.0,-26.0,45.816186173158016,28.621108815027696,859.2019255878977,-261.4497530917241,-342.4665197126662,17.03775102029662
-63.0,-25.0,45.24148882706741,26.89115840698253,857.1236066052668,-250.8123524674079,-340.4563907509377,15.508525655394187
-63.0,-24.0,44.741556948934495,25.226542246912395,854.9327311390384,-240.09049488133704,-338.5006684317831,14.164935474699526
-63.0,-23.0,44.335662421656345,23.58116347842088,852.7726289519602,-229.4477836012552,-336.6210409232454,13.018880443422267
-63.0,-22.0,44.03027221892997,21.92922496230344,850.742382128408,-219.00391433958785,-334.8147647891798,12.058867347353075
-63.0,-21.0,43.819764979108726,20.263364184767426,848.8939373152434,-208.8297539658746,-333.0581735255826,11.2549352859615
-63.0,-20.0,43.68919765599879,18.59115380324178,847.2369648235616,-198.9497935805792,-331.31219335008814,10.56906429136668
-63.0,-19.0,43.61810108065692,16.931574731808986,845.7503144995646,-189.3518619040884,-329.52898713227927,9.965879819040929
-63.0,-18.0,43.58447755983094,15.311356910459857,844.3962418948861,-179.99895659687974,-327.65900624043445,9.420432666245697
-63.0,-17.0,43.56834686916154,13.7607109406594,843.133000933021,-170.83748908713304,-325.6578412493725,8.920906718234143
-63.0,-16.0,43.55456342004823,12.308409139883366,841.9241516012005,-161.80169910288996,-323.4925880808353,8.466282460912634
-63.0,-15.0,43.53489246413479,10.976229102049544,840.7449818856861,-152.81659873599963,-321.1475832398531,8.06049762329333
-63.0,-14.0,43.50894797047836,9.774278607774392,839.5860192730175,-143.80150221142134,-318.6281702398072,7.705568896716599
-63.0,-13.0,43.48321198479994,8.700835075219956,838.4525387540239,-134.67553426430118,-315.96004285281947,7.396713030673105
-63.0,-12.0,43.468814996816754,7.744811514374263,837.3616443054557,-125.3645758981204,-313.1856486518807,7.119659555873522
-63.0,-11.0,43.479091219400985,6.888099447558972,836.3389410750843,-115.8084971720242,-310.35989887658224,6.849789180944239
-63.0,-10.0,43.52725287543913,6.108463824807842,835.4154318541357,-105.96772070902264,-307.5455478634256,6.553685423716633
-63.0,-9.0,43.624397251588064,5.384131357313578,834.6249300373021,-95.82810625897166,-304.80821679013576,6.193544723512364
-63.0,-8.0,43.778048374422816,4.69744556643748,834.0021214720074,-85.40347662941205,-302.211069860605,5.734605107067143
-63.0,-7.0,43.99136028376296,4.034230291756657,833.581220658556,-74.73572033629712,-299.80924753042564,5.155440359101981
-63.0,-6.0,44.26296654690503,3.381076418693354,833.394603366794,-63.89268415816467,-297.64461325505243,4.459093067213917
-63.0,-5.0,44.58721540422079,2.725974213566687,833.468189786102,-52.96275501636025,-295.7434760494671,3.6734942909532897
-63.0,-4.0,44.95468592459714,2.0623706185487265,833.8141405150365,-42.04668057903962,-294.11758306351794,2.8402692721179683
-63.0,-3.0,45.35310238254419,1.3913417416551397,834.4259969954364,-31.249340168590276,-292.76560916016723,2.0049597636270704
-63.0,-2.0,45.76853957846262,0.7197684698703171,835.2778619980861,-20.67258033370649,-291.6746631277722,1.2112157876335772
-63.0,-1.0,46.18670059662344,0.0569788725868107,836.3272138507849,-10.409773980825705,-290.82206706105694,0.49781819198747
-63.0,0.0,46.59404078261724,0.5867789602926763,837.5199630895903,0.5424656474701113,-290.17761836025466,0.1030286936294118
-63.0,1.0,46.18670059662344,-0.0569788725868107,836.3272138507849,10.409773980825705,-290.82206706105694,-0.49781819198747
-63.0,2.0,45.76853957846262,-0.7197684698703171,835.2778619980861,20.67258033370649,-291.6746631277722,-1.2112157876335772
-63.0,3.0,45.35310238254419,-1.3913417416551397,834.4259969954364,31.249340168590276,-292.76560916016723,-2.0049597636270704
-63.0,4.0,44.95468592459714,-2.0623706185487265,833.8141405150365,42.04668057903962,-294.11758306351794,-2.8402692721179683
-63.0,5.0,44.58721540422079,-2.725974213566687,833.468189786102,52.96275501636025,-295.7434760494671,-3.6734942909532897
-63.0,6.0,44.26296654690503,-3.381076418693354,833.394603366794,63.89268415816467,-297.64461325505243,-4.459093067213917
-63.0,7.0,43.99136028376296,-4.034230291756657,833.581220658556,74.73572033629712,-299.80924753042564,-5.155440359101981
-63.0,8.0,43.778048374422816,-4.69744556643748,834.0021214720074,85.40347662941205,-302.211069860605,-5.734605107067143
-63.0,9.0,43.624397251588064,-5.384131357313578,834.6249300373021,95.82810625897166,-304.80821679013576,-6.193544723512364
-63.0,10.0,43.52725287543913,-6.108463824807842,835.4154318541357,105.96772070902264,-307.5455478634256,-6.553685423716633
-63.0,11.0,43.479091219400985,-6.888099447558972,836.3389410750843,115.8084971720242,-310.35989887658224,-6.849789180944239
-63.0,12.0,43.468814996816754,-7.744811514374263,837.3616443054557,125.3645758981204,-313.1856486518807,-7.119659555873522
-63.0,13.0,43.48321198479994,-8.700835075219956,838.4525387540239,134.67553426430118,-315.96004285281947,-7.396713030673105
-63.0,14.0,43.50894797047836,-9.774278607774392,839.5860192730175,143.80150221142134,-318.6281702398072,-7.705568896716599
-63.0,15.0,43.53489246413479,-10.976229102049544,840.7449818856861,152.81659873599963,-321.1475832398531,-8.06049762329333
-63.0,16.0,43.55456342004823,-12.308409139883366,841.9241516012005,161.80169910288996,-323.4925880808353,-8.466282460912634
-63.0,17.0,43.56834686916154,-13.7607109406594,843.133000933021,170.83748908713304,-325.6578412493725,-8.920906718234143
-63.0,18.0,43.58447755983094,-15.311356910459857,844.3962418948861,179.99895659687974,-327.65900624043445,-9.420432666245697
-63.0,19.0,43.61810108065692,-16.931574731808986,845.7503144995646,189.3518619040884,-329.52898713227927,-9.965879819040929
-63.0,20.0,43.68919765599879,-18.59115380324178,847.2369648235616,198.9497935805792,-331.31219335008814,-10.56906429136668
-63.0,21.0,43.819764979108726,-20.263364184767426,848.8939373152434,208.8297539658746,-333.0581735255826,-11.2549352859615
-63.0,22.0,44.03027221892997,-21.92922496230344,850.742382128408,219.00391433958785,-334.8147647891798,-12.058867347353075
-63.0,23.0,44.335662421656345,-23.58116347842088,852.7726289519602,229.4477836012552,-336.6210409232454,-13.018880443422267
-63.0,24.0,44.741556948934495,-25.226542246912395,854.9327311390384,240.09049488133704,-338.5006684317831,-14.164935474699526
-63.0,25.0,45.24148882706741,-26.89115840698253,857.1236066052668,250.8123524674079,-340.4563907509377,-15.508525655394187
-63.0,26.0,45.816186173158016,-28.621108815027696,859.2019255878977,261.4497530917241,-342.4665197126662,-17.03775102029662
-63.0,27.0,46.43579204339393,-30.481093408350876,860.9910586255966,271.8078524340003,-344.4843643312884,-18.72438576200924
-63.0,28.0,47.06448682938655,-32.548410045167884,862.2981387392914,281.6790037292163,-346.4404812221157,-20.54001504547209
-63.0,29.0,47.66584169904317,-34.90275197219833,862.9328956207524,290.8624366798576,-348.2469546482382,-22.47171231266629
-63.0,30.0,48.20750744627964,-37.61530839346676,862.7237777260233,299.181026639547,-349.8033877338315,-24.53036140410719
-63.0,31.0,48.66456469818096,-40.74362932485079,861.5286941432655,306.4923567365297,-351.0044583234845,-26.74737622661552
-63.0,32.0,49.0215613844022,-44.328126239317655,859.2414141983795,312.6950204320185,-351.74847467924747,-29.159647253369457
-63.0,33.0,49.27369971552311,-48.38333903270825,855.7965119113495,317.73174573529013,-351.94608127209733,-31.787640659372222
-63.0,34.0,49.42764026882453,-52.88700445818744,851.1741380855259,321.58745812361275,-351.5283843597679,-34.61550463815977
-63.0,35.0,49.50213526121175,-57.774599009046334,845.4037019245122,324.28015935541634,-350.4539006405414,-37.58309403861608
-63.0,36.0,49.5283562631499,-62.943519790969845,838.5645229131367,325.84716447803885,-348.71361245064384,-40.59679897173381
-63.0,37.0,49.54925041436201,-68.26648637811724,830.7813558809219,326.33242737275987,-346.3329592110274,-43.559720294247725
-63.0,38.0,49.6163955359129,-73.6111798368056,822.2124605874736,325.77821804698283,-343.3685846538329,-46.4108059894176
-63.0,39.0,49.782539853051446,-78.85704194673163,813.0281750302527,324.21987928585145,-339.89739504672457,-49.15110691641933
-63.0,40.0,50.08995515823621,-83.90666719209263,803.3822446227007,321.6842984919332,-335.9992576651604,-51.84488617416965
-63.0,41.0,50.55728662419917,-88.69308640794817,793.3841743328701,318.1977733358343,-331.73976084111183,-54.59094285171501
-63.0,42.0,51.16824608536427,-93.16879486819433,783.0808656633689,313.8064709309822,-327.1592587713268,-57.45416288319864
-63.0,43.0,51.86594626705701,-97.28443271041051,772.4499183189452,308.6033488110699,-322.2701487007928,-60.385840372068415
-63.0,44.0,52.55738008404934,-100.98235420982988,761.403854264684,302.7465263757159,-317.061997898586,-63.20424522562324
-63.0,45.0,53.128871954322335,-104.21249024837172,749.8048583340508,296.4590692801401,-311.513181996456,-65.66049128005574
-63.0,46.0,53.46759018740697,-106.9532233747141,737.4890726102288,290.0113749049502,-305.605999397265,-67.53417939400877
-63.0,47.0,53.48374727778224,-109.22335052907935,724.2984034247199,283.6862424456141,-299.3418359051607,-68.70592066704376
-63.0,48.0,53.13023080756288,-111.07682674931614,710.1161230612248,277.72852965248563,-292.75351076524544,-69.18126135927051
-63.0,49.0,52.416689443914194,-112.58831248712202,694.9003858421218,272.28964264300873,-285.91231776223583,-69.06741490788437
-63.0,50.0,51.41273161487793,-113.84115282938322,678.707319922439,267.38443145442784,-278.9264873358623,-68.52867203540289
-63.0,51.0,50.23486824620082,-114.91593229248164,661.6958702127492,262.8781563523997,-271.9280596932232,-67.74867895848152
-63.0,52.0,49.01947529703522,-115.88056912370152,644.1150789634635,258.5043276090644,-265.05040332920925,-66.90587847549016
-63.0,53.0,47.88938043567739,-116.78539337597454,626.2804799677788,253.9025651867639,-258.402084733432,-66.1539753387149
